date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-03-05,101.15,73.53,28.95,29.97,28.02,-3.5,-0.78,3.59,77.4,18.25,0.16,101.08,101150.0,101080.0
2021-03-06,101.22,73.51,28.77,30.15,27.61,-3.71,-0.65,3.81,80.0,18.0,0.09,101.16,101220.0,101160.0
2021-03-07,101.17,70.55,28.61,30.19,27.0,-2.65,-1.32,3.03,63.5,17.11,0.0,101.11,101170.0,101110.0
2021-03-08,101.2,67.21,28.92,30.31,27.55,-2.92,-0.79,3.11,74.8,16.6,0.0,101.14,101200.0,101140.0
2021-03-09,101.24,66.33,29.2,30.75,27.68,-2.17,-1.2,2.51,61.0,16.61,0.01,101.17,101240.0,101170.0
2021-03-10,101.21,63.85,29.28,30.63,28.0,-1.83,-3.25,3.88,29.4,16.09,0.01,101.15,101210.0,101150.0
2021-03-11,101.18,62.42,29.17,30.61,27.79,-1.86,-1.85,2.71,45.1,15.64,0.0,101.11,101180.0,101110.0
2021-03-12,101.24,70.92,29.19,30.38,27.93,-1.37,-1.33,2.26,46.0,17.85,0.07,101.17,101240.0,101170.0
2021-03-13,101.17,65.38,29.34,30.5,28.25,-0.64,-2.63,2.95,13.8,16.57,0.02,101.1,101170.0,101100.0
2021-03-14,101.05,70.13,29.06,30.07,27.88,-0.24,-2.57,2.62,5.4,17.52,0.02,100.98,101050.0,100980.0
2021-03-15,100.96,69.81,29.23,30.43,28.04,-1.13,-1.81,2.2,31.9,17.61,0.02,100.89,100960.0,100890.0
2021-03-16,100.96,70.25,28.94,29.67,28.17,-0.56,-2.99,3.08,10.7,17.46,0.01,100.89,100960.0,100890.0
2021-03-17,100.91,61.84,29.19,30.21,28.18,-0.92,-1.44,1.76,32.4,15.57,0.03,100.84,100910.0,100840.0
2021-03-18,100.93,64.29,29.35,30.45,28.36,-0.7,-2.06,2.24,18.8,16.35,0.36,100.86,100930.0,100860.0
2021-03-19,100.86,68.47,28.96,30.05,28.03,0.62,-2.18,2.37,344.1,17.05,0.05,100.79,100860.0,100790.0
2021-03-20,100.77,68.31,28.76,29.71,27.84,0.89,-2.25,2.44,338.4,16.83,0.06,100.7,100770.0,100700.0
2021-03-21,100.77,63.61,29.46,30.71,28.2,-0.45,-1.87,2.21,13.6,16.26,0.19,100.71,100770.0,100710.0
2021-03-22,100.92,64.28,29.75,31.04,28.36,-0.71,-1.65,2.05,23.2,16.68,0.01,100.85,100920.0,100850.0
2021-03-23,100.96,69.3,30.04,31.23,29.08,-2.96,-0.73,3.29,76.2,18.37,0.7,100.89,100960.0,100890.0
2021-03-24,100.94,72.29,29.65,30.46,28.83,-1.06,-1.08,1.65,44.5,18.73,4.3,100.87,100940.0,100870.0
2021-03-25,100.85,69.16,30.07,31.22,28.96,-2.46,-1.04,2.7,67.0,18.33,2.08,100.78,100850.0,100780.0
2021-03-26,100.85,67.78,29.98,30.71,29.11,-1.63,-1.28,2.16,51.8,17.91,1.44,100.78,100850.0,100780.0
2021-03-27,100.79,72.03,29.95,30.54,29.25,-3.04,-0.48,3.21,81.0,19.04,0.56,100.72,100790.0,100720.0
2021-03-28,100.78,74.05,29.32,29.89,28.81,0.68,-0.88,1.61,322.4,18.89,4.56,100.72,100780.0,100720.0
2021-03-29,100.78,75.28,28.76,29.29,28.25,-0.11,0.2,0.9,150.6,18.58,5.1,100.71,100780.0,100710.0
2021-03-30,100.73,75.38,28.02,28.3,27.71,-0.39,-0.68,1.95,29.8,17.83,4.05,100.67,100730.0,100670.0
2021-03-31,100.62,72.39,28.21,28.48,27.98,0.69,-1.27,1.68,331.6,17.33,5.67,100.55,100620.0,100550.0
2021-04-01,100.64,76.08,28.4,28.58,28.1,3.24,-1.84,3.87,299.6,18.42,4.4,100.57,100640.0,100570.0
2021-04-02,100.75,79.53,27.83,28.24,27.5,2.04,-2.16,3.79,316.7,18.61,5.53,100.69,100750.0,100690.0
2021-04-03,100.76,71.78,28.84,29.95,27.65,1.91,-1.18,2.38,301.6,17.79,2.05,100.7,100760.0,100700.0
2021-04-04,100.82,77.23,28.35,28.92,27.59,2.76,-1.8,3.41,303.1,18.61,4.22,100.75,100820.0,100750.0
2021-04-05,100.84,76.69,28.45,28.86,27.92,2.82,-0.84,3.09,286.6,18.59,0.69,100.78,100840.0,100780.0
